기준일ID,시간대구분,자치구코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20181216,4,11110 ,221802 ,5178 ,2989 ,5175 ,10527 ,10546 ,8209 ,8246 ,7840 ,9554 ,8033 ,8533 ,6833 ,4835 ,11044 ,4735 ,2774 ,6000 ,11567 ,9664 ,7589 ,8167 ,7675 ,9111 ,7959 ,8384 ,7476 ,5776 ,17383 
20181216,4,11140 ,162255 ,3593 ,1521 ,2865 ,6893 ,7275 ,7623 ,8081 ,6676 ,7282 ,5854 ,6186 ,5201 ,3800 ,7087 ,3886 ,1653 ,3039 ,7094 ,7988 ,7441 ,7481 ,5648 ,6083 ,5298 ,5853 ,5483 ,3864 ,11508 
20181216,4,11170 ,273539 ,6608 ,3288 ,5376 ,9986 ,13707 ,13287 ,13747 ,11221 ,11387 ,8752 ,8742 ,7259 ,5223 ,12126 ,7255 ,3563 ,5584 ,11642 ,15090 ,13204 ,13001 ,10435 ,10416 ,8293 ,9400 ,8675 ,6308 ,19964 
20181216,4,11200 ,342022 ,11951 ,5150 ,7385 ,12984 ,14386 ,13849 ,15501 ,13393 ,13751 ,11275 ,12381 ,10322 ,7298 ,14367 ,11185 ,5021 ,7345 ,14143 ,14341 ,14720 ,15769 ,12214 ,13084 ,11644 ,13346 ,12162 ,9028 ,24026 
20181216,4,11215 ,399966 ,12181 ,6583 ,10209 ,17002 ,19456 ,16580 ,16515 ,14075 ,15871 ,13643 ,14300 ,11237 ,7718 ,15988 ,11330 ,6285 ,10044 ,19784 ,19421 ,16639 ,16688 ,13987 ,15813 ,14607 ,15700 ,14121 ,9648 ,24540 
20181216,4,11230 ,380434 ,11565 ,5786 ,8878 ,19396 ,17547 ,13128 ,14746 ,13619 ,14649 ,12032 ,13133 ,11626 ,8230 ,18799 ,10649 ,5259 ,9966 ,23150 ,15159 ,12925 ,14197 ,12087 ,13298 ,12342 ,14187 ,13380 ,9780 ,30920 
20181216,4,11260 ,402424 ,13824 ,6724 ,9021 ,11966 ,13985 ,14359 ,17258 ,14444 ,15969 ,15008 ,16391 ,13471 ,9786 ,19436 ,12963 ,6216 ,8730 ,12676 ,14800 ,14452 ,16002 ,13316 ,16075 ,16263 ,18970 ,16047 ,12142 ,32129 
20181216,4,11290 ,477949 ,17670 ,9951 ,12861 ,19274 ,18265 ,14103 ,17332 ,16948 ,19591 ,15355 ,16023 ,13874 ,10286 ,22406 ,15975 ,8760 ,13826 ,25023 ,17032 ,15072 ,18103 ,17406 ,19259 ,16604 ,18319 ,17093 ,12906 ,38631 
20181216,4,11305 ,332405 ,10703 ,5862 ,7596 ,10654 ,11448 ,10326 ,12114 ,11936 ,13269 ,11524 ,12373 ,10457 ,7951 ,19108 ,9583 ,5240 ,7639 ,12797 ,11589 ,9720 ,11445 ,11504 ,13673 ,12852 ,14872 ,13105 ,11334 ,31733 
20181216,4,11320 ,326684 ,11455 ,6414 ,8109 ,9598 ,10094 ,9909 ,11768 ,11048 ,12810 ,11596 ,12788 ,11794 ,8291 ,17736 ,10260 ,5807 ,7742 ,10459 ,10623 ,10137 ,11891 ,11026 ,13953 ,13012 ,15325 ,14250 ,10000 ,28788 
20181216,4,11350 ,563330 ,19529 ,12960 ,19000 ,21419 ,18112 ,15216 ,18978 ,19383 ,23865 ,20117 ,20621 ,17820 ,12699 ,24823 ,18914 ,12336 ,17475 ,21438 ,17283 ,16265 ,19987 ,21045 ,26070 ,22138 ,24252 ,21530 ,15648 ,44407 
20181216,4,11380 ,493288 ,17757 ,9880 ,13347 ,13765 ,15653 ,15523 ,20043 ,18550 ,20010 ,16746 ,17358 ,14871 ,10850 ,24931 ,16511 ,9023 ,12829 ,15288 ,17154 ,16905 ,20251 ,18987 ,21370 ,18298 ,21360 ,19383 ,15220 ,41426 
20181216,4,11410 ,379981 ,11522 ,5891 ,8504 ,15779 ,16949 ,12471 ,14086 ,13374 ,14936 ,11826 ,12746 ,10287 ,7513 ,17699 ,10875 ,5721 ,10678 ,25354 ,18144 ,13994 ,14564 ,13245 ,14502 ,13010 ,14555 ,12785 ,9703 ,29269 
20181216,4,11440 ,449558 ,13551 ,6815 ,10561 ,20272 ,22077 ,18812 ,20582 ,17396 ,18105 ,13098 ,13074 ,10557 ,7157 ,17125 ,13627 ,6837 ,11278 ,25808 ,25595 ,21315 ,21183 ,17742 ,17335 ,14138 ,15062 ,12823 ,9415 ,28220 
20181216,4,11470 ,423266 ,16204 ,11147 ,13889 ,11928 ,12391 ,12695 ,15950 ,16692 ,19652 ,16429 ,15572 ,12847 ,9926 ,17261 ,15778 ,10585 ,12483 ,12145 ,13133 ,13348 ,16530 ,17478 ,20060 ,16866 ,17284 ,15599 ,11845 ,27549 
20181216,4,11500 ,582410 ,22521 ,10232 ,12987 ,15233 ,22071 ,24125 ,28438 ,22534 ,22825 ,17812 ,20454 ,17452 ,13388 ,25371 ,22347 ,10057 ,12869 ,18290 ,25315 ,25551 ,27136 ,22220 ,21165 ,19579 ,23977 ,21778 ,16676 ,40003 
20181216,4,11530 ,407616 ,15597 ,6941 ,8332 ,11364 ,14634 ,16170 ,19297 ,17482 ,17413 ,13996 ,15084 ,13918 ,9925 ,18767 ,14815 ,6431 ,8535 ,12158 ,15180 ,15948 ,17617 ,15450 ,16011 ,14434 ,17391 ,15837 ,12019 ,26869 
20181216,4,11545 ,210619 ,6247 ,2962 ,4141 ,6324 ,9682 ,9429 ,10240 ,8492 ,9173 ,8234 ,8783 ,7323 ,5210 ,9411 ,5976 ,2999 ,3729 ,6134 ,8206 ,8199 ,8440 ,7280 ,8219 ,8029 ,9056 ,8538 ,6432 ,13731 
20181216,4,11560 ,415947 ,13398 ,5994 ,7690 ,11479 ,18619 ,19166 ,19891 ,16495 ,17882 ,15204 ,15422 ,13225 ,9594 ,19037 ,13084 ,5403 ,7255 ,13732 ,20043 ,19067 ,18265 ,14778 ,15009 ,14623 ,16418 ,14971 ,11191 ,29014 
20181216,4,11590 ,436464 ,13303 ,6218 ,9811 ,19915 ,23130 ,17846 ,17425 ,15695 ,15369 ,12983 ,13540 ,12465 ,9039 ,21102 ,13933 ,6344 ,9815 ,21474 ,20255 ,16879 ,17223 ,14869 ,15113 ,14449 ,17394 ,16024 ,12480 ,32374 
20181216,4,11620 ,554187 ,13342 ,6447 ,11062 ,25304 ,39129 ,30153 ,25466 ,20573 ,20364 ,15688 ,16200 ,14088 ,11484 ,23477 ,13558 ,6517 ,10881 ,28866 ,34959 ,24584 ,21681 ,17538 ,17831 ,16873 ,19867 ,18048 ,15002 ,35204 
20181216,4,11650 ,499904 ,16670 ,9463 ,12354 ,15140 ,19011 ,18287 ,21614 ,20643 ,23982 ,17499 ,16119 ,13989 ,10954 ,22835 ,17753 ,10011 ,12847 ,16176 ,19533 ,20065 ,22793 ,20894 ,22013 ,16949 ,17851 ,17025 ,13679 ,33753 
20181216,4,11680 ,644118 ,19764 ,12748 ,18625 ,19572 ,25695 ,25724 ,29225 ,26766 ,30298 ,22773 ,19955 ,16828 ,13248 ,28210 ,19940 ,12485 ,17628 ,22558 ,28818 ,27386 ,29488 ,27167 ,28911 ,20989 ,21213 ,20809 ,16957 ,40338 
20181216,4,11710 ,741351 ,27495 ,14099 ,19102 ,20269 ,25954 ,27739 ,33070 ,28949 ,29676 ,25382 ,26430 ,22893 ,17488 ,30329 ,27689 ,14394 ,17981 ,21749 ,28480 ,30629 ,34604 ,28871 ,31145 ,27987 ,31359 ,29180 ,20806 ,47601 
20181216,4,11740 ,517459 ,19926 ,10596 ,14356 ,14338 ,16971 ,17040 ,21345 ,19416 ,21213 ,18221 ,20126 ,17617 ,12854 ,23994 ,18384 ,9548 ,12346 ,14762 ,17382 ,17760 ,21737 ,19262 ,21753 ,19942 ,23794 ,21900 ,15736 ,35138 
20181216,5,11110 ,221094 ,5192 ,2994 ,5140 ,10401 ,10408 ,7992 ,8177 ,7746 ,9557 ,8074 ,8556 ,6858 ,4837 ,11182 ,4723 ,2769 ,5946 ,11459 ,9616 ,7609 ,8172 ,7646 ,9108 ,7994 ,8371 ,7515 ,5789 ,17262 
20181216,5,11140 ,162670 ,3698 ,1547 ,2881 ,6967 ,7274 ,7567 ,8076 ,6708 ,7320 ,5841 ,6298 ,5179 ,3884 ,7107 ,3902 ,1657 ,3034 ,7157 ,7944 ,7379 ,7436 ,5612 ,6039 ,5294 ,5831 ,5640 ,3899 ,11498 
20181216,5,11170 ,272113 ,6593 ,3287 ,5373 ,9693 ,13122 ,13006 ,13553 ,11233 ,11521 ,8834 ,8797 ,7433 ,5317 ,12296 ,7253 ,3559 ,5537 ,11360 ,14588 ,12944 ,12981 ,10407 ,10406 ,8402 ,9445 ,8737 ,6362 ,20073 
20181216,5,11200 ,342714 ,11954 ,5155 ,7389 ,13095 ,14511 ,13900 ,15552 ,13512 ,13754 ,11260 ,12385 ,10321 ,7336 ,14564 ,11114 ,4991 ,7385 ,14214 ,14383 ,14737 ,15720 ,12225 ,13104 ,11613 ,13374 ,12157 ,9015 ,23991 
20181216,5,11215 ,399306 ,12194 ,6591 ,10076 ,16963 ,19400 ,16559 ,16485 ,14031 ,15885 ,13638 ,14365 ,11253 ,7629 ,16005 ,11273 ,6260 ,10007 ,19656 ,19326 ,16662 ,16661 ,14054 ,15762 ,14589 ,15662 ,14115 ,9704 ,24501 
20181216,5,11230 ,381195 ,11568 ,5791 ,8852 ,19420 ,17690 ,13251 ,14783 ,13693 ,14649 ,12031 ,13113 ,11707 ,8232 ,18801 ,10620 ,5248 ,9978 ,23227 ,15292 ,12932 ,14221 ,12102 ,13293 ,12310 ,14268 ,13392 ,9774 ,30958 
20181216,5,11260 ,401604 ,13827 ,6720 ,9066 ,12007 ,14014 ,14339 ,17271 ,14347 ,15930 ,14964 ,16225 ,13333 ,9712 ,19409 ,12956 ,6212 ,8734 ,12727 ,14832 ,14408 ,15989 ,13259 ,16075 ,16252 ,18893 ,15961 ,12082 ,32059 
20181216,5,11290 ,477977 ,17679 ,9951 ,12948 ,19398 ,18338 ,14075 ,17290 ,16915 ,19511 ,15329 ,16027 ,13745 ,10144 ,22489 ,16032 ,8791 ,13899 ,25002 ,17099 ,15086 ,18043 ,17409 ,19261 ,16611 ,18347 ,17049 ,12905 ,38601 
20181216,5,11305 ,331046 ,10695 ,5855 ,7542 ,10621 ,11443 ,10278 ,12115 ,11846 ,13153 ,11313 ,12238 ,10377 ,7869 ,18873 ,9577 ,5239 ,7611 ,12807 ,11513 ,9728 ,11415 ,11482 ,13678 ,12817 ,14785 ,13122 ,11382 ,31673 
20181216,5,11320 ,327189 ,11459 ,6419 ,8166 ,9715 ,10157 ,9998 ,11702 ,11052 ,12854 ,11586 ,12800 ,11695 ,8266 ,17809 ,10261 ,5813 ,7729 ,10497 ,10682 ,10138 ,11879 ,11042 ,13927 ,13043 ,15335 ,14273 ,9985 ,28905 
20181216,5,11350 ,562497 ,19539 ,12956 ,18970 ,21288 ,18088 ,15147 ,18997 ,19331 ,23794 ,20142 ,20581 ,17816 ,12614 ,24770 ,18840 ,12307 ,17439 ,21392 ,17284 ,16272 ,19951 ,21057 ,26117 ,22068 ,24239 ,21444 ,15618 ,44434 
20181216,5,11380 ,492309 ,17756 ,9879 ,13346 ,13753 ,15769 ,15537 ,20046 ,18448 ,19932 ,16701 ,17265 ,14794 ,10715 ,24648 ,16496 ,9011 ,12815 ,15350 ,17145 ,16856 ,20233 ,18946 ,21351 ,18331 ,21331 ,19322 ,15168 ,41365 
20181216,5,11410 ,380587 ,11487 ,5874 ,8534 ,15720 ,16902 ,12523 ,14072 ,13361 ,14950 ,11915 ,12770 ,10188 ,7553 ,17650 ,10811 ,5696 ,10701 ,25456 ,18322 ,14069 ,14627 ,13226 ,14481 ,12996 ,14546 ,12882 ,9791 ,29485 
20181216,5,11440 ,445644 ,13592 ,6829 ,10424 ,19255 ,21557 ,18555 ,20424 ,17471 ,17940 ,13129 ,13122 ,10530 ,7303 ,17087 ,13582 ,6819 ,11167 ,25050 ,25096 ,21091 ,21116 ,17626 ,17324 ,14123 ,15066 ,12853 ,9402 ,28111 
20181216,5,11470 ,423326 ,16174 ,11145 ,13880 ,12035 ,12463 ,12811 ,15978 ,16714 ,19627 ,16351 ,15542 ,12823 ,9919 ,17188 ,15779 ,10584 ,12504 ,12148 ,13132 ,13400 ,16559 ,17549 ,20012 ,16833 ,17224 ,15548 ,11860 ,27546 
20181216,5,11500 ,584238 ,22563 ,10248 ,13067 ,15241 ,22192 ,24164 ,28491 ,22606 ,22914 ,17911 ,20476 ,17435 ,13357 ,25415 ,22568 ,10131 ,12940 ,18516 ,25402 ,25631 ,27133 ,22295 ,21308 ,19620 ,24031 ,21847 ,16575 ,40160 
20181216,5,11530 ,407887 ,15583 ,6938 ,8356 ,11480 ,14761 ,16220 ,19243 ,17396 ,17265 ,14005 ,15086 ,13816 ,9990 ,18698 ,14908 ,6473 ,8508 ,12298 ,15208 ,15969 ,17705 ,15442 ,15936 ,14441 ,17397 ,15778 ,12136 ,26852 
20181216,5,11545 ,209474 ,6186 ,2942 ,4138 ,6352 ,9672 ,9414 ,10096 ,8411 ,8984 ,8086 ,8723 ,7252 ,5145 ,9212 ,6076 ,3036 ,3727 ,6209 ,8240 ,8123 ,8416 ,7258 ,8238 ,8023 ,8983 ,8477 ,6409 ,13648 
20181216,5,11560 ,418238 ,13374 ,5982 ,7705 ,11845 ,18821 ,19084 ,19901 ,16476 ,17953 ,15182 ,15565 ,13404 ,9707 ,19549 ,13059 ,5402 ,7325 ,13926 ,20143 ,19054 ,18246 ,14785 ,15049 ,14731 ,16518 ,15082 ,11182 ,29187 
20181216,5,11590 ,436918 ,13297 ,6218 ,9792 ,19980 ,23316 ,17903 ,17501 ,15726 ,15375 ,12999 ,13549 ,12528 ,8987 ,20970 ,13939 ,6337 ,9837 ,21601 ,20280 ,16930 ,17216 ,14897 ,15110 ,14399 ,17398 ,15996 ,12447 ,32391 
20181216,5,11620 ,553797 ,13350 ,6451 ,11063 ,25335 ,39222 ,30167 ,25508 ,20551 ,20391 ,15646 ,16154 ,13906 ,11442 ,23320 ,13578 ,6522 ,10898 ,28919 ,34964 ,24542 ,21682 ,17471 ,17804 ,16857 ,19930 ,18068 ,14942 ,35114 
20181216,5,11650 ,501514 ,16691 ,9454 ,12389 ,15124 ,18713 ,18394 ,21602 ,20781 ,24126 ,17657 ,16309 ,14380 ,11190 ,23182 ,17763 ,10005 ,12786 ,16084 ,19527 ,20117 ,22853 ,20896 ,22044 ,17026 ,17843 ,17089 ,13731 ,33759 
20181216,5,11680 ,643753 ,19670 ,12699 ,18625 ,19456 ,25467 ,25393 ,28944 ,26592 ,30257 ,22799 ,20096 ,16957 ,13580 ,28482 ,19873 ,12452 ,17633 ,22516 ,28793 ,27342 ,29447 ,27142 ,28901 ,20946 ,21357 ,20891 ,16936 ,40507 
20181216,5,11710 ,741952 ,27531 ,14131 ,19081 ,20398 ,25968 ,27840 ,33062 ,28969 ,29714 ,25396 ,26345 ,22902 ,17612 ,30417 ,27767 ,14425 ,17962 ,21798 ,28544 ,30620 ,34586 ,28890 ,31107 ,28000 ,31261 ,29203 ,20787 ,47636 
20181216,5,11740 ,517463 ,19920 ,10591 ,14361 ,14417 ,17063 ,17058 ,21408 ,19330 ,21086 ,18253 ,20112 ,17552 ,12882 ,23993 ,18361 ,9543 ,12347 ,14794 ,17352 ,17740 ,21810 ,19260 ,21719 ,19958 ,23775 ,21892 ,15770 ,35114 
20181216,6,11110 ,222958 ,5152 ,2974 ,5134 ,10305 ,10408 ,7969 ,8240 ,7823 ,9612 ,8098 ,8812 ,7171 ,5000 ,11414 ,4794 ,2806 ,5966 ,11500 ,9694 ,7618 ,8146 ,7714 ,9125 ,8054 ,8544 ,7649 ,5805 ,17431 
20181216,6,11140 ,166928 ,3687 ,1550 ,2965 ,7000 ,7345 ,7724 ,8154 ,6834 ,7585 ,6043 ,6521 ,5507 ,4019 ,7616 ,3968 ,1676 ,3053 ,7266 ,8095 ,7416 ,7531 ,5678 ,6191 ,5427 ,6124 ,5924 ,4100 ,11929 
20181216,6,11170 ,271793 ,6622 ,3296 ,5378 ,9203 ,12505 ,12734 ,13557 ,11219 ,11596 ,8987 ,8996 ,7518 ,5466 ,12612 ,7309 ,3576 ,5565 ,10992 ,14131 ,12776 ,12911 ,10532 ,10536 ,8547 ,9601 ,8883 ,6404 ,20340 
20181216,6,11200 ,343914 ,11893 ,5136 ,7397 ,13155 ,14703 ,14018 ,15681 ,13619 ,13992 ,11386 ,12480 ,10460 ,7293 ,14573 ,11108 ,4988 ,7351 ,14299 ,14440 ,14792 ,15740 ,12238 ,13120 ,11604 ,13374 ,12168 ,9020 ,23886 
20181216,6,11215 ,398084 ,12169 ,6571 ,10037 ,16783 ,19174 ,16434 ,16436 ,13988 ,15769 ,13580 ,14337 ,11346 ,7639 ,16025 ,11295 ,6267 ,9955 ,19485 ,19263 ,16621 ,16597 ,14002 ,15711 ,14650 ,15625 ,14105 ,9753 ,24465 
20181216,6,11230 ,381781 ,11598 ,5803 ,8917 ,19530 ,17673 ,13227 ,14713 ,13670 ,14648 ,12019 ,13173 ,11707 ,8305 ,19074 ,10593 ,5234 ,9986 ,23304 ,15301 ,12879 ,14173 ,12063 ,13312 ,12371 ,14311 ,13461 ,9806 ,30932 
20181216,6,11260 ,399838 ,13880 ,6749 ,9091 ,12023 ,14002 ,14262 ,17176 ,14259 ,15778 ,14788 ,16031 ,13232 ,9582 ,19193 ,12966 ,6212 ,8770 ,12703 ,14752 ,14360 ,15881 ,13270 ,16081 ,16147 ,18751 ,15877 ,12052 ,31969 
20181216,6,11290 ,477456 ,17716 ,9969 ,12928 ,19521 ,18225 ,14090 ,17330 ,16790 ,19487 ,15266 ,16010 ,13645 ,10119 ,22299 ,15992 ,8772 ,13906 ,25042 ,17098 ,15102 ,18032 ,17397 ,19301 ,16543 ,18274 ,17057 ,12906 ,38638 
20181216,6,11305 ,329110 ,10667 ,5844 ,7577 ,10641 ,11425 ,10165 ,11990 ,11748 ,12996 ,11147 ,12049 ,10236 ,7846 ,18646 ,9549 ,5223 ,7613 ,12776 ,11404 ,9705 ,11379 ,11408 ,13590 ,12746 ,14655 ,13011 ,11391 ,31680 
20181216,6,11320 ,325828 ,11397 ,6389 ,8169 ,9640 ,10163 ,10004 ,11703 ,10906 ,12787 ,11467 ,12678 ,11447 ,8113 ,17846 ,10251 ,5804 ,7725 ,10556 ,10679 ,10095 ,11855 ,11010 ,13956 ,13010 ,15237 ,14166 ,9942 ,28834 
20181216,6,11350 ,560722 ,19554 ,12949 ,18972 ,21397 ,18049 ,15029 ,18958 ,19219 ,23580 ,20062 ,20371 ,17703 ,12500 ,24661 ,18833 ,12294 ,17402 ,21374 ,17206 ,16269 ,19958 ,21005 ,25953 ,22022 ,24154 ,21270 ,15560 ,44420 
20181216,6,11380 ,490302 ,17672 ,9846 ,13354 ,13832 ,15850 ,15464 ,19955 ,18462 ,19783 ,16585 ,17098 ,14551 ,10537 ,24571 ,16461 ,8997 ,12783 ,15335 ,17101 ,16811 ,20218 ,18848 ,21238 ,18200 ,21223 ,19229 ,14994 ,41304 
20181216,6,11410 ,379140 ,11537 ,5905 ,8523 ,15694 ,16768 ,12449 ,14077 ,13366 ,14875 ,11839 ,12688 ,10162 ,7560 ,17126 ,10793 ,5678 ,10683 ,25445 ,18366 ,13992 ,14618 ,13258 ,14478 ,12984 ,14467 ,12751 ,9680 ,29379 
20181216,6,11440 ,440776 ,13426 ,6754 ,10135 ,17953 ,20984 ,18343 ,20303 ,17366 ,17955 ,13116 ,13260 ,10543 ,7140 ,17083 ,13643 ,6848 ,10899 ,24182 ,24658 ,21016 ,21031 ,17461 ,17338 ,14061 ,15051 ,12848 ,9432 ,27947 
20181216,6,11470 ,421450 ,16187 ,11148 ,13891 ,12007 ,12468 ,12670 ,15865 ,16672 ,19570 ,16095 ,15377 ,12676 ,9756 ,17176 ,15794 ,10612 ,12426 ,12182 ,13093 ,13339 ,16534 ,17535 ,19972 ,16696 ,17123 ,15377 ,11759 ,27450 
20181216,6,11500 ,585199 ,22598 ,10244 ,13063 ,15342 ,22327 ,24345 ,28672 ,22712 ,23066 ,18034 ,20405 ,17365 ,13330 ,25316 ,22656 ,10135 ,13022 ,18665 ,25439 ,25683 ,27201 ,22308 ,21267 ,19696 ,23994 ,21828 ,16543 ,39944 
20181216,6,11530 ,407309 ,15600 ,6950 ,8412 ,11586 ,14824 ,16191 ,19178 ,17318 ,17254 ,14129 ,14901 ,13538 ,9887 ,18710 ,14757 ,6406 ,8526 ,12382 ,15263 ,15979 ,17637 ,15437 ,15956 ,14298 ,17328 ,15810 ,12118 ,26931 
20181216,6,11545 ,209047 ,6216 ,2951 ,4125 ,6356 ,9726 ,9390 ,10150 ,8423 ,9046 ,8079 ,8601 ,7203 ,5072 ,9127 ,6065 ,3035 ,3728 ,6250 ,8287 ,8129 ,8344 ,7236 ,8147 ,8003 ,8986 ,8396 ,6398 ,13578 
20181216,6,11560 ,423576 ,13366 ,5972 ,7764 ,11889 ,18850 ,19199 ,20054 ,16662 ,17967 ,15308 ,15928 ,13728 ,9931 ,20237 ,13112 ,5427 ,7378 ,14006 ,20265 ,19186 ,18382 ,14936 ,15241 ,14880 ,16764 ,15530 ,11570 ,30042 
20181216,6,11590 ,436916 ,13384 ,6262 ,9758 ,20022 ,23297 ,18022 ,17589 ,15680 ,15319 ,12967 ,13678 ,12460 ,9105 ,20837 ,13902 ,6340 ,9844 ,21654 ,20253 ,16886 ,17207 ,14866 ,15095 ,14312 ,17327 ,16027 ,12349 ,32474 
20181216,6,11620 ,550590 ,13306 ,6432 ,11066 ,25326 ,38998 ,30029 ,25327 ,20353 ,20264 ,15482 ,15982 ,13695 ,11349 ,23057 ,13548 ,6500 ,10897 ,28868 ,34812 ,24474 ,21616 ,17459 ,17710 ,16780 ,19711 ,17872 ,14822 ,34856 
20181216,6,11650 ,504492 ,16594 ,9397 ,12367 ,15139 ,18592 ,18382 ,21692 ,21056 ,24364 ,18021 ,16719 ,14821 ,11361 ,23449 ,17750 ,9971 ,12730 ,15975 ,19524 ,20136 ,22917 ,20949 ,22126 ,17247 ,18221 ,17382 ,13837 ,33775 
20181216,6,11680 ,648742 ,19765 ,12737 ,18503 ,19302 ,25688 ,25615 ,29190 ,26756 ,30520 ,23236 ,20365 ,17389 ,13887 ,28853 ,19920 ,12481 ,17639 ,22564 ,29060 ,27543 ,29646 ,27219 ,29054 ,21279 ,21740 ,21125 ,17055 ,40611 
20181216,6,11710 ,742852 ,27488 ,14125 ,19150 ,20602 ,26124 ,27787 ,33028 ,28944 ,29631 ,25396 ,26452 ,22881 ,17607 ,30505 ,27701 ,14423 ,18079 ,21949 ,28539 ,30622 ,34593 ,28917 ,31215 ,27966 ,31351 ,29196 ,20861 ,47720 
20181216,6,11740 ,517009 ,19907 ,10567 ,14356 ,14485 ,17099 ,17041 ,21407 ,19247 ,21011 ,18088 ,19992 ,17505 ,12848 ,23922 ,18397 ,9546 ,12308 ,14806 ,17380 ,17732 ,21790 ,19252 ,21638 ,19961 ,23763 ,21905 ,15763 ,35295 
20181216,7,11110 ,226279 ,5189 ,2987 ,5184 ,10480 ,10613 ,8244 ,8487 ,7969 ,9886 ,8413 ,9014 ,7252 ,5029 ,11566 ,4738 ,2769 ,5944 ,11615 ,9800 ,7732 ,8239 ,7716 ,9155 ,8156 ,8724 ,7784 ,5878 ,17713 
20181216,7,11140 ,173316 ,3727 ,1550 ,3058 ,7240 ,7716 ,7824 ,8416 ,7125 ,8044 ,6315 ,6828 ,5711 ,4257 ,8151 ,3914 ,1658 ,3101 ,7639 ,8389 ,7537 ,7764 ,5936 ,6306 ,5727 ,6404 ,6297 ,4331 ,12353 
20181216,7,11170 ,274076 ,6707 ,3346 ,5446 ,9065 ,12154 ,12696 ,13719 ,11414 ,12057 ,9265 ,9160 ,7620 ,5563 ,12735 ,7377 ,3629 ,5628 ,10927 ,14042 ,12780 ,13016 ,10563 ,10740 ,8647 ,9800 ,9007 ,6522 ,20451 
20181216,7,11200 ,344006 ,11962 ,5169 ,7467 ,13354 ,14750 ,14084 ,15813 ,13679 ,13792 ,11274 ,12345 ,10391 ,7211 ,14284 ,11254 ,5057 ,7410 ,14362 ,14444 ,14827 ,15770 ,12179 ,13307 ,11520 ,13382 ,12135 ,8925 ,23860 
20181216,7,11215 ,396224 ,12121 ,6541 ,10001 ,16507 ,19025 ,16383 ,16409 ,13869 ,15562 ,13412 ,14160 ,11201 ,7600 ,16089 ,11256 ,6251 ,9946 ,19309 ,19176 ,16604 ,16546 ,14033 ,15647 ,14556 ,15608 ,14094 ,9776 ,24540 
20181216,7,11230 ,381738 ,11549 ,5782 ,8937 ,19530 ,17703 ,13300 ,14711 ,13689 ,14669 ,12020 ,13064 ,11628 ,8322 ,19066 ,10625 ,5242 ,9996 ,23334 ,15297 ,12927 ,14171 ,12064 ,13309 ,12401 ,14287 ,13492 ,9762 ,30862 
20181216,7,11260 ,397161 ,13868 ,6748 ,9081 ,11955 ,13857 ,14147 ,16917 ,14051 ,15499 ,14646 ,15923 ,13076 ,9552 ,19233 ,12947 ,6205 ,8786 ,12624 ,14628 ,14281 ,15813 ,13218 ,15923 ,15948 ,18568 ,15701 ,11983 ,31984 
20181216,7,11290 ,476388 ,17640 ,9924 ,12916 ,19579 ,18227 ,14013 ,17271 ,16746 ,19476 ,15269 ,15883 ,13586 ,10126 ,22146 ,16065 ,8808 ,13847 ,25303 ,17130 ,15089 ,18086 ,17272 ,19259 ,16425 ,18055 ,16983 ,12886 ,38379 
20181216,7,11305 ,326835 ,10613 ,5817 ,7540 ,10557 ,11304 ,9960 ,11855 ,11706 ,12902 ,10907 ,11846 ,10099 ,7813 ,18872 ,9572 ,5232 ,7594 ,12748 ,11319 ,9647 ,11316 ,11325 ,13493 ,12594 ,14555 ,12894 ,11273 ,31481 
20181216,7,11320 ,325047 ,11398 ,6397 ,8209 ,9692 ,10101 ,9996 ,11736 ,10980 ,12694 ,11317 ,12524 ,11381 ,8103 ,17783 ,10220 ,5787 ,7813 ,10568 ,10670 ,10045 ,11736 ,11032 ,13954 ,12978 ,15204 ,13928 ,9924 ,28878 
20181216,7,11350 ,557819 ,19693 ,13022 ,18939 ,21241 ,17933 ,14920 ,18848 ,18975 ,23344 ,19748 ,20211 ,17514 ,12470 ,24569 ,18719 ,12237 ,17301 ,21341 ,17129 ,16308 ,19904 ,20888 ,25761 ,21804 ,23980 ,21169 ,15614 ,44235 
20181216,7,11380 ,486096 ,17600 ,9810 ,13306 ,13739 ,15743 ,15354 ,19807 ,18244 ,19507 ,16285 ,16738 ,14335 ,10459 ,24469 ,16462 ,9001 ,12749 ,15268 ,16954 ,16700 ,20068 ,18722 ,21095 ,18021 ,20947 ,18924 ,14837 ,40953 
